review_id,user_id,business_id,stars,useful,funny,cool,text,date,name,address,city,state,latitude,longitude,categories
002AlWc9C8ge8kWAEkVxZw,1wi21KzLmv1b1v9UHZWEbg,syuKX2pH3JJhOOppzNI6SA,3.0,5,2,1,"Very good kaiseki restaurant with attention to detail, though a number of things were disappointing.

There is a menu from which you select dishes you would like as part of a 7 course meal. If you are (hopefully) dining with another person, then you'll be able to try almost everything on the menu. There are 7 courses, but I was able to try nearly 14 different dishes (!):

- #1 Assorted Appetizers -
I love variety and this ""platter"", if you will, had many distinct items - wagyu beef or pork belly, abalone, fish cakes, fried tofu, and jellyfish. The abalone was very tender and flavorful. Pork belly was unctuous. Fish cakes and tofu were surprisingly good -- great texture and flavor. Fantastic start!

- #2 Soup -
a. Clear soup with egg cake
b. Clear soup with steamed tomato
Both nothing to write home about. More of palate cleanser, I suppose?

- #3 Sashimi -
GORGEOUS presentation. Chef's selection was salmon from Japan (less oily than American), squid, and red snapper (?). The sashimi itself was nice, but not much more. I do very much appreciate the real, grated wasabi though.

- #4 Grilled Dish -
a. Lobster tail with red miso - Pretty good
b. Duck breast - Even better! They marinate this in a delicious sweet soy sauce and the tenderness is unreal. I'm glad they kept the skin on with its fat, because that added a lot to the flavor.

- #5 Steamed Dish -
a. Marinated sweet fish with roe - Awful. The flavor was extremely heavy in terms of its sweetness and smokiness. It was like eating mushy tar.
b. Steamed rock fish simmered in sweet broth - Overly sweet and salty, although quite nice

- #6 Sushi -
Chef's selection: Crab leg, scallop, and Santa Barbara (!) uni
I was expecting more. The crab leg and scallop didn't have much flavor and the uni was good, but I've had better.

- #7 Dessert -
Both desserts came with a wedge of dried persimmon, which we were instructed to eat first
a. Black sesame custard - Not very sweet, had plenty of black sesame flavor
b. Green tea custard - Very nice, wish I had more than a few spoonfuls!

Overall, the good outweighed the bad -- I'd rate it more like 3.5 stars. The food was clearly conceived by a skilled kaiseki chef. Our server was pleasant, helpful, and attentive.

Unrelated to the food/service, but I thought the interior design was strange. It was very Japanese in that it was simple with natural tones, but with Denny's-style hanging lamps over the tables, and an almost anachronous chandelier and ceiling-mounted A/C unit.

For $100, it's a reasonable price for a 7-course meal. Just make sure you don't pick some of the items I mentioned above and you'll have a lovely experience!",2017-01-10 04:23:49,Yoichi's,230 E Victoria St,Santa Barbara,CA,34.4271662,-119.7024792,"Restaurants, Nightlife, Japanese, Bars"
s4DkLY4XdDZT9Scb-jmGng,SnivbQGssi21vkUiNi0MdA,IZ6vx85mSdC2zp0STFzTIw,5.0,0,0,0,"TLDR: Eat here now!

This is easily one of the best restaurants in New Orleans, and is my favorite Asian place I've been to in town. Chef Hao Gong and his staff are very friendly, the decor and atmosphere are perfect, and the food is incredible. My wife and I started dinner with the Malla Holla (I could eat 10 lbs of this), then the Dragon Boat and Pagoda (both were incredibly fresh). We finished off with Mama's Dumplings and the Spicy Dan Dan Noodles, both of which satisfied the broth craving that inspired our visit today. We were going to order the Black Sesame Coconut ice cream, but they we sold out, so we told them we didn't need dessert. In kindness, they gave us a scoop of the Magnolia Black Tea ice cream on the house and it was so good! Overall, tonight was one of our favorite dining experiences we've had in a long time.",2020-02-27 00:56:49,LUVI Restaurant,5236 Tchoupitoulas St,New Orleans,LA,29.9163156,-90.1121792,"Asian Fusion, Restaurants, Chinese, Japanese, Shanghainese, Pan Asian, Noodles"
iNyu4Py1yvB53Nbg-MEegA,mO8se1a8ti75VX9AoMcLdw,yE1raqkLX7OZsjmX3qKIKg,5.0,0,0,0,"We went here for a birthday dinner.   Everyone was masked and the seating was distanced appropriately so a very safe environment.  Jenna was our server and she was fantastic and very attentive.  We ordered the Whipped Feta, Cauliflower Latkes, Avocado Crispy Rice with Steak, and Fried Chicken and for dessert we had the Caramel Apple Napoleon and Black Sesame Mousse.  The Whipped Feta is absolutely amazing and the pitas they serve with it were warm and perfect.  The Latkes were delicious and you get three total.  The Avocado Crispy Rice was really good as well.  However, it didn't occur to us to ask about how the steak would be cooked so it arrived really rare which wasn't to our liking.  Jenna immediately offered to order another but we declined.  It would be delicious without any meat added and has just the right amount of heat.  The Fried Chicken was absolutely amazing and a has some heat to it.  It's perfect.  And both desserts were really delicious.",2021-01-15 15:25:26,Butcher & Bee,902 Main St,Nashville,TN,36.1758957,-86.7568201,"Middle Eastern, American (New), Restaurants, Mediterranean, Southern"
6ACS15ShmQ1po7QdHptN6A,pNmKCgMEsr5GnkOqTCnV7Q,H2PeFXGraLSJDmt7BGNOlg,5.0,2,0,0,"The closest I'll ever get to Hawaii 

tried the new spot in Collingswood: Aloha Poke Bowl

It was a delicious and great choice! 

I got the rice and spring mix with spicy tuna and spicy tofu with all the toppings offered and some black sesame seeds 

Food was fresh , portion was generous and friendly service! 

Definitely a must try I'll def be back!",2019-01-04 19:40:13,Aloha Poke Bowl,542 Haddon Ave,Collingswood,NJ,39.9176059732,-75.0733814276,"Seafood, Japanese, Poke, Food, Restaurants, Hawaiian"
hgEOTPaVm7XOhvdX6yb1tQ,oZErqmpl0vblavakNXrvHg,MFxRPt8-B2xTYmon3s84kg,4.0,2,0,1,"Great additional to Reno. The owner/worker was super friendly and was eager to offer samples of their flavors.   
I personally love Ube but didn't really feel like the Ube was that strong. Matcha and black sesame were good. We resorted to black sesame with vanilla cake and condense milk. It's a great combo but I think it would taste better if the cake was sprinkled on the top or of it was layered on. It was hard to eat all the soft serve on top first and then eat all the cake on the bottom. 

Overall, $4.80 by itself or $6.80 with cake. Give them a try if you like unique asian flavor soft serve!",2020-07-19 22:02:28,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
c_1JowRpOpfK3lnG8_GxtA,z53uSRCr7BHaZ5Rmj03yCg,-0Ym1Wg3bXd_TDz8JtvOQg,5.0,1,0,0,"I found this Ice Cream shop from Youtube and was intrigue. I love ice cream...who doesn't. They have 4 different soft serve flavours and I was able to try all 4 before choosing. I ended up ordering the Ube/Matcha combination. It was very delicious. The other 2 flavours Milo and a cereal version was good too. Since it was my first time at Yelo'd I opted for just the soft serve. However, they have many unique cookies as well and I had to also purchase the black sesame/chocolate chip cookie. Yes I was a pig! But I live in Toronto and I don't know when I'll ever come back. They do make really good cookies. If I ever come back I would get their ice cream sandwiches. Overall, this is a great Ice Cream shop on Whyte Ave. Hopefully I could come back someday.",2020-02-13 00:53:52,Yelo'd Ice Cream,10150A 82 Ave,Edmonton,AB,53.518487,-113.493183,"Food, Ice Cream & Frozen Yogurt, Bakeries"
yhBr0QZq8RC4tx_IwjfOjQ,87yePtW7yuXHu-uuQzEvrw,IZ6vx85mSdC2zp0STFzTIw,5.0,0,0,1,"I saw a friend post about this place and it looked delicious so I had to try! Everything was phenomenal! I went with two friends and we decided to order multiple things to share so we could try a variety! I will definitely do more of the raw items next time because those were all delicious!

We started off with a special, the tuna meatballs. Those were actually my least favorite; they were cooked, which made them have a fishy taste.

From the raw bar, we did the Shanghai Bund which I could have had a whole plate of. So fresh and who would have thought manchego and raw fish? Amazing! We also did the Sunny D.

We did the Spicy Dan Dan Noodles, which were good! Could have used a little more flavor in them, but still good and the Mama's Dumplings!

My favorite part besides the raw bar was the dessert! We did the Pink Lady and a triple scoop of ice cream with all three flavors: Black Sesame Coconut, Dragon Fruit and Magnolia Black Tea Ice Cream! The Pink Lady was amazing; I will dream about this dessert and the coconut ice cream!

A friend also had her kid with us and the chef was so sweet and brought him a lollipop! Everyone was so kind! Will definitely be back!",2019-12-16 16:57:42,LUVI Restaurant,5236 Tchoupitoulas St,New Orleans,LA,29.9163156,-90.1121792,"Asian Fusion, Restaurants, Chinese, Japanese, Shanghainese, Pan Asian, Noodles"
deR67UMb5kzZZRDzapsBEA,ClxauyWzuiDI3SS8ODQdjw,MFxRPt8-B2xTYmon3s84kg,5.0,2,0,4,"I LOVE the flavors offered here. They had matcha, ube, vanilla, and Thai tea soft cream. The matcha flavor is very strong and actually tastes like matcha; not like the sugar bombs you would get at a sushi ayce. Their flavors rotate and I cannot wait to go back when the black sesame is offered. 

We got a matcha and ube swirl with vanilla cake and red bean sauce. My favorite part is that the whole sundae was not overwhelmingly sweet. I can taste each individual flavor and it was absolutely delicious. The price is a little high, but we thought it was perfect for sharing. 

The owner was super friendly and let us taste the flavors. He let us know about the process of creating his flavors. Would definitely be back when new flavors are available!",2019-03-01 19:59:38,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
7OX1vSxzmT4N_rWXide2Pg,VspP8zMI87c6O0Eh30rX-A,MFxRPt8-B2xTYmon3s84kg,5.0,4,0,1,"We finally have something new in Reno! This dessert shop is definitely instagram worthy, from their cute neon sign, to their presentation of the desserts. This is definitely a place for my Instagram foodies! 

I mean, let's be real, who doesn't love cake and ice cream?! However, this place definitely takes it to a whole new level. Their soft serve are Asian inspired so they have choices such as matcha, ube, and their newest flavor, black sesame. If you want more basic flavors, they also have your classic vanilla and chocolate. My favorite is their Ube soft serve paired with vanilla cake, drizzled with condensed milk.",2018-09-29 03:07:53,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
i-EwfqejDaALBYRVa69aGw,2PHEBy24c5YRnFytuH5vgg,MFxRPt8-B2xTYmon3s84kg,5.0,0,0,0,Looooove the matcha ice cream with red bean sauce!! The customer service was excellent. Hoping to try the black sesame next time. The whole family loved it.,2019-05-28 18:32:50,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
t2yn8g0WDOvovQUsHG-jUQ,fV5VBjVl75UBq-FMO369Dw,MFxRPt8-B2xTYmon3s84kg,4.0,2,0,1,"We arrived around 2:30pm on a Saturday and it was pretty busy, but there were still tables available. We ordered the #2 ube-be baby, #3 the Sunday, #4 the penguin. Overall, the ice cream was okay. It's a little icy and I wish it was creamier. Out of the three that we got, enjoyed the penguin the most. The black sesame had good flavor without being too sweet. The vanilla in the Sunday tasted exactly like McDonald's soft serve, except a little sweeter. I didn't enjoy how the cake was at the bottom of the cup and ice cream on top. I might've looked nice, but I couldn't enjoy them both together. We ended up asking for a cup and scooping out the ice cream.",2020-02-21 15:47:25,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
OlqpS9WiezVJ_fcAMrCGrw,MwBjZBkbTPomunwRsEbhjA,MFxRPt8-B2xTYmon3s84kg,1.0,1,0,0,"Went back in for my first time under new owner ship and was greeted poorly, if you could even call it that. I ordered the ube and a black sesame. These were both much smaller portions with barely any cake and both flavors were not as refined as they were. Both were very plain. I am saddened to see the old owner gone as he was extremely pleasant. The whole places energy is different. Hopefully some healthy changes are made quickly.",2021-05-17 02:05:39,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
RHHHJ1h_Fx-A5QhU7Fm1Rg,5g7iiMVHeHuxMwD-r24-SQ,TUhRukcZb3tG0cB_X68FCQ,4.0,0,0,0,"KETO PARADISE!!!!!

If you live in this area and are on a Keto diet and are struggling to find places to eat out... this is the place for you. All you can eat meat and veggies cooked in a stock with sauces you curate yourself. You have complete control over everything and it's so much fun too. They even have spiralized veggie noodles and shirataki in case you miss carbs. 

I really loved Noboru as a sushi buffet. I also love Noboru as a Shabu Shabu restaurant. I only can recommend it for dinner (I have not been for lunch) where the protein options are all you can eat and there is a large buffet of vegetables, tofu, fish cakes, and noodles (including veggie noodles.) They even have dumplings!!! 
I like the multiple broth options, and I LOVE the huge vegetable and noodle buffet. I wish the pots were larger as mine tend to boil down twice. I also wish the sauce bar had a few more premade sauces maybe a peanut sauce or something a little sweeter. 

Other than that, I love dumping mushrooms, onions, tofu, and shirataki in the vegetarian broth, adding chicken to eat as I go dipped in a sauce made from ground black sesame, soy, sesame oil, and garlic; and finishing the meal with some ramen, sweet potato, or carrot noodles cooked in a very flavorful broth.",2019-06-11 22:51:41,Noboru,117 Garden Golf Blvd,North Wales,PA,40.2344628877,-75.2367362469,"Restaurants, Buffets, Food, Do-It-Yourself Food, Hot Pot, Sushi Bars"
7fh7aYugkf0ASyyqafiJBQ,yvtGZq3hdP0gaM96RjBAZQ,MFxRPt8-B2xTYmon3s84kg,4.0,1,0,1,"Really liked the black sesame seed ice-cream, the people were upbeat and nice. I was not a fan of the cake but I'm picky about cake in general. Awesome concept.",2019-06-03 02:48:59,KRĒM,"115 E Moana Ln, Ste 102",Reno,NV,39.4922712699,-119.7947931411,"Restaurants, Creperies, Ice Cream & Frozen Yogurt, Desserts, Patisserie/Cake Shop, Food"
